name,Season,Apps,Mins,Goals,Assists,Yel,Red,MotM,Rating
maxim-leitsch,2021,19,1537,1,0,2,0,0,6.6
maxime-busi,2020,31,1820,0,2,6,0,0,6.43
maxime-busi,2021,18,1297,1,0,3,0,1,6.59
maxime-esteve,2021,24,1856,0,0,2,0,0,6.43
maxime-gonalons,2009,23,1562,2,0,8,1,0,7.2
maxime-gonalons,2010,27,1732,0,2,3,0,1,6.86
maxime-gonalons,2011,41,3627,2,2,8,0,3,7.18
maxime-gonalons,2012,41,3674,4,0,12,1,5,7.33
maxime-gonalons,2013,44,3908,1,2,6,1,5,7.23
maxime-gonalons,2014,35,3137,1,2,7,0,3,7.43
maxime-gonalons,2015,38,3324,0,1,9,1,1,7.34
maxime-gonalons,2016,41,3484,1,2,12,1,2,7.42
maxime-gonalons,2017,22,1402,0,2,3,0,1,6.86
maxime-gonalons,2018,11,583,0,0,0,0,0,6.67
maxime-gonalons,2019,19,1509,0,0,7,0,0,6.81
maxime-gonalons,2020,37,2279,0,1,8,1,1,6.6
maxime-gonalons,2021,25,1556,0,2,6,0,2,6.61
maxime-le-marchand,2015,26,2197,1,0,5,1,1,6.99
maxime-le-marchand,2016,11,795,1,0,1,0,0,6.81
maxime-le-marchand,2017,34,2986,0,3,4,0,1,6.87
maxime-le-marchand,2018,26,2252,0,1,5,0,0,6.72
maxime-le-marchand,2019,14,311,0,0,1,0,0,6.3
maxime-le-marchand,2020,17,1403,3,0,5,1,0,6.59
maxime-le-marchand,2021,12,857,1,1,4,0,1,6.77
maxime-lopez,2016,30,2188,3,7,4,0,1,6.92
maxime-lopez,2017,37,2331,1,3,6,0,0,6.67
maxime-lopez,2018,37,2609,1,4,4,0,0,6.68
maxime-lopez,2019,23,1113,0,3,2,0,1,6.35
maxime-lopez,2020,33,2006,2,0,8,0,0,6.47
maxime-lopez,2021,35,2942,2,2,14,0,0,6.76
maximilian-arnold,2011,2,37,0,0,0,0,0,5.96
maximilian-arnold,2012,6,408,3,0,1,0,0,6.85
maximilian-arnold,2013,28,2252,7,2,3,1,2,6.81
maximilian-arnold,2014,35,1942,4,4,10,0,0,6.73
